Season,Round,Driver,Team,Position,Points,Status,Podium,DNF,teammate_points,teammate_podium,teammate_finish_delta,teammate_points_delta,avg_teammate_finish_delta_last_n,avg_teammate_points_delta_last_n,EventName_x,team_points,avg_team_finish,best_team_finish,team_podiums,team_dnfs,team_finishers,drivers_count,constructor_points_prev,avg_finish_to_date_prev,avg_points_to_date_prev,dnf_rate_to_date_prev,reliability_to_date_prev,avg_team_finish_last_15,team_points_last_15,team_dnf_rate_last_15,historical_event_avg_finish_prev,historical_event_avg_points_prev,historical_event_podium_rate_prev,constructor_standing_prev,pace_rank_prev,EventName_y,fp1_fp1_best_lap_sec,fp2_fp1_best_lap_sec,fp3_fp1_best_lap_sec,fp1_fp1_avg_lap_sec,fp2_fp1_avg_lap_sec,fp3_fp1_avg_lap_sec,fp1_fp1_long_run_pace_sec,fp2_fp1_long_run_pace_sec,fp3_fp1_long_run_pace_sec,fp1_fp1_stint_consistency_sec,fp2_fp1_stint_consistency_sec,fp3_fp1_stint_consistency_sec,fp1_fp1_session_rank,fp2_fp1_session_rank,fp3_fp1_session_rank,fp1_fp2_best_lap_sec,fp2_fp2_best_lap_sec,fp3_fp2_best_lap_sec,fp1_fp2_avg_lap_sec,fp2_fp2_avg_lap_sec,fp3_fp2_avg_lap_sec,fp1_fp2_long_run_pace_sec,fp2_fp2_long_run_pace_sec,fp3_fp2_long_run_pace_sec,fp1_fp2_stint_consistency_sec,fp2_fp2_stint_consistency_sec,fp3_fp2_stint_consistency_sec,fp1_fp2_session_rank,fp2_fp2_session_rank,fp3_fp2_session_rank,fp1_fp3_best_lap_sec,fp2_fp3_best_lap_sec,fp3_fp3_best_lap_sec,fp1_fp3_avg_lap_sec,fp2_fp3_avg_lap_sec,fp3_fp3_avg_lap_sec,fp1_fp3_long_run_pace_sec,fp2_fp3_long_run_pace_sec,fp3_fp3_long_run_pace_sec,fp1_fp3_stint_consistency_sec,fp2_fp3_stint_consistency_sec,fp3_fp3_stint_consistency_sec,fp1_fp3_session_rank,fp2_fp3_session_rank,fp3_fp3_session_rank,fp1_fp1_tracktemp_mean,fp2_fp1_tracktemp_mean,fp3_fp1_tracktemp_mean,fp1_fp1_tracktemp_min,fp2_fp1_tracktemp_min,fp3_fp1_tracktemp_min,fp1_fp1_tracktemp_max,fp2_fp1_tracktemp_max,fp3_fp1_tracktemp_max,fp1_fp1_airtemp_mean,fp2_fp1_airtemp_mean,fp3_fp1_airtemp_mean,fp1_fp1_airtemp_min,fp2_fp1_airtemp_min,fp3_fp1_airtemp_min,fp1_fp1_airtemp_max,fp2_fp1_airtemp_max,fp3_fp1_airtemp_max,fp1_fp1_humidity_mean,fp2_fp1_humidity_mean,fp3_fp1_humidity_mean,fp1_fp1_humidity_min,fp2_fp1_humidity_min,fp3_fp1_humidity_min,fp1_fp1_humidity_max,fp2_fp1_humidity_max,fp3_fp1_humidity_max,fp1_fp1_pressure_mean,fp2_fp1_pressure_mean,fp3_fp1_pressure_mean,fp1_fp1_pressure_min,fp2_fp1_pressure_min,fp3_fp1_pressure_min,fp1_fp1_pressure_max,fp2_fp1_pressure_max,fp3_fp1_pressure_max,fp1_fp1_rainfall_mean,fp2_fp1_rainfall_mean,fp3_fp1_rainfall_mean,fp1_fp1_rainfall_min,fp2_fp1_rainfall_min,fp3_fp1_rainfall_min,fp1_fp1_rainfall_max,fp2_fp1_rainfall_max,fp3_fp1_rainfall_max,fp1_fp1_windspeed_mean,fp2_fp1_windspeed_mean,fp3_fp1_windspeed_mean,fp1_fp1_windspeed_min,fp2_fp1_windspeed_min,fp3_fp1_windspeed_min,fp1_fp1_windspeed_max,fp2_fp1_windspeed_max,fp3_fp1_windspeed_max,fp1_fp1_winddirection_mean,fp2_fp1_winddirection_mean,fp3_fp1_winddirection_mean,fp1_fp1_winddirection_min,fp2_fp1_winddirection_min,fp3_fp1_winddirection_min,fp1_fp1_winddirection_max,fp2_fp1_winddirection_max,fp3_fp1_winddirection_max,fp1_fp2_tracktemp_mean,fp2_fp2_tracktemp_mean,fp3_fp2_tracktemp_mean,fp1_fp2_tracktemp_min,fp2_fp2_tracktemp_min,fp3_fp2_tracktemp_min,fp1_fp2_tracktemp_max,fp2_fp2_tracktemp_max,fp3_fp2_tracktemp_max,fp1_fp2_airtemp_mean,fp2_fp2_airtemp_mean,fp3_fp2_airtemp_mean,fp1_fp2_airtemp_min,fp2_fp2_airtemp_min,fp3_fp2_airtemp_min,fp1_fp2_airtemp_max,fp2_fp2_airtemp_max,fp3_fp2_airtemp_max,fp1_fp2_humidity_mean,fp2_fp2_humidity_mean,fp3_fp2_humidity_mean,fp1_fp2_humidity_min,fp2_fp2_humidity_min,fp3_fp2_humidity_min,fp1_fp2_humidity_max,fp2_fp2_humidity_max,fp3_fp2_humidity_max,fp1_fp2_pressure_mean,fp2_fp2_pressure_mean,fp3_fp2_pressure_mean,fp1_fp2_pressure_min,fp2_fp2_pressure_min,fp3_fp2_pressure_min,fp1_fp2_pressure_max,fp2_fp2_pressure_max,fp3_fp2_pressure_max,fp1_fp2_rainfall_mean,fp2_fp2_rainfall_mean,fp3_fp2_rainfall_mean,fp1_fp2_rainfall_min,fp2_fp2_rainfall_min,fp3_fp2_rainfall_min,fp1_fp2_rainfall_max,fp2_fp2_rainfall_max,fp3_fp2_rainfall_max,fp1_fp2_windspeed_mean,fp2_fp2_windspeed_mean,fp3_fp2_windspeed_mean,fp1_fp2_windspeed_min,fp2_fp2_windspeed_min,fp3_fp2_windspeed_min,fp1_fp2_windspeed_max,fp2_fp2_windspeed_max,fp3_fp2_windspeed_max,fp1_fp2_winddirection_mean,fp2_fp2_winddirection_mean,fp3_fp2_winddirection_mean,fp1_fp2_winddirection_min,fp2_fp2_winddirection_min,fp3_fp2_winddirection_min,fp1_fp2_winddirection_max,fp2_fp2_winddirection_max,fp3_fp2_winddirection_max,fp1_fp3_tracktemp_mean,fp2_fp3_tracktemp_mean,fp3_fp3_tracktemp_mean,fp1_fp3_tracktemp_min,fp2_fp3_tracktemp_min,fp3_fp3_tracktemp_min,fp1_fp3_tracktemp_max,fp2_fp3_tracktemp_max,fp3_fp3_tracktemp_max,fp1_fp3_airtemp_mean,fp2_fp3_airtemp_mean,fp3_fp3_airtemp_mean,fp1_fp3_airtemp_min,fp2_fp3_airtemp_min,fp3_fp3_airtemp_min,fp1_fp3_airtemp_max,fp2_fp3_airtemp_max,fp3_fp3_airtemp_max,fp1_fp3_humidity_mean,fp2_fp3_humidity_mean,fp3_fp3_humidity_mean,fp1_fp3_humidity_min,fp2_fp3_humidity_min,fp3_fp3_humidity_min,fp1_fp3_humidity_max,fp2_fp3_humidity_max,fp3_fp3_humidity_max,fp1_fp3_pressure_mean,fp2_fp3_pressure_mean,fp3_fp3_pressure_mean,fp1_fp3_pressure_min,fp2_fp3_pressure_min,fp3_fp3_pressure_min,fp1_fp3_pressure_max,fp2_fp3_pressure_max,fp3_fp3_pressure_max,fp1_fp3_rainfall_mean,fp2_fp3_rainfall_mean,fp3_fp3_rainfall_mean,fp1_fp3_rainfall_min,fp2_fp3_rainfall_min,fp3_fp3_rainfall_min,fp1_fp3_rainfall_max,fp2_fp3_rainfall_max,fp3_fp3_rainfall_max,fp1_fp3_windspeed_mean,fp2_fp3_windspeed_mean,fp3_fp3_windspeed_mean,fp1_fp3_windspeed_min,fp2_fp3_windspeed_min,fp3_fp3_windspeed_min,fp1_fp3_windspeed_max,fp2_fp3_windspeed_max,fp3_fp3_windspeed_max,fp1_fp3_winddirection_mean,fp2_fp3_winddirection_mean,fp3_fp3_winddirection_mean,fp1_fp3_winddirection_min,fp2_fp3_winddirection_min,fp3_fp3_winddirection_min,fp1_fp3_winddirection_max,fp2_fp3_winddirection_max,fp3_fp3_winddirection_max,is_sprint_weekend,fp1_penalty_mentions_proxy,fp2_penalty_mentions_proxy,fp3_penalty_mentions_proxy,best_lap_sec_improvement_fp2_vs_fp1,best_lap_sec_improvement_fp3_vs_fp2,best_lap_sec_improvement_fp3_vs_fp1,avg_lap_sec_improvement_fp2_vs_fp1,avg_lap_sec_improvement_fp3_vs_fp2,avg_lap_sec_improvement_fp3_vs_fp1,long_run_pace_sec_improvement_fp2_vs_fp1,long_run_pace_sec_improvement_fp3_vs_fp2,long_run_pace_sec_improvement_fp3_vs_fp1,session_rank_improvement_fp2_vs_fp1,session_rank_improvement_fp3_vs_fp2,session_rank_improvement_fp3_vs_fp1,practice_best_lap_mean,practice_avg_lap_mean,practice_long_run_pace_mean,practice_session_rank_mean,practice_best_lap_mean_prev_n,practice_avg_lap_mean_prev_n,practice_long_run_pace_mean_prev_n,practice_session_rank_mean_prev_n
2024,19,GAS,Alpine,12.0,0.0,Finished,0,0,0.0,0.0,6.0,0.0,-0.1333333333333333,0.2,United States Grand Prix,0.0,15.0,12.0,0,0,2,2,13.0,13.805555555555555,0.7222222222222222,0.2222222222222222,0.7777777777777778,13.333333333333334,0.8666666666666667,0.2,,,,9.0,8.0,United States Grand Prix,94.375,,,112.31200000000001,,,104.283,,,15.791341688828513,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.703703703703695,,,33.9,,,38.7,,,25.27777777777778,,,23.5,,,26.4,,,52.24691358024691,,,47.0,,,56.0,,,1004.1839506172839,,,1003.5,,,1005.0,,,0.0,,,False,,,False,,,3.34074074074074,,,1.4,,,5.4,,,158.8641975308642,,,128.0,,,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,94.375,112.31200000000001,104.283,12.0,85.86371111111112,99.5559758911302,99.35887259900593,14.155555555555557
2024,20,GAS,Alpine,10.0,1.0,Lapped,0,1,0.0,0.0,3.0,1.0,0.3333333333333333,0.2,Mexico City Grand Prix,1.0,11.5,10.0,0,0,2,2,13.0,13.86842105263158,0.6842105263157895,0.2105263157894736,0.7894736842105263,13.3,0.8666666666666667,0.2,,,,9.0,8.0,Mexico City Grand Prix,79.34,,,89.4848,,,94.0076,,,13.594372688726759,,,15.0,,,,78.942,,,86.66781818181818,,,82.364875,,,0.31672044342876854,,,16.0,,,,78.454,,,91.21383333333331,,,98.3776,,,18.965309008819236,,,20.0,45.61772151898734,,,42.1,,,48.6,,,19.534177215189874,,,17.6,,,21.1,,,45.139240506329116,,,34.0,,,57.0,,,784.5962025316454,,,784.0,,,785.2,,,0.0,,,False,,,False,,,1.6050632911392404,,,0.6,,,3.9,,,208.873417721519,,,0.0,,,344.0,,,,37.789908256880736,,,31.3,,,42.9,,,22.755963302752296,,,22.1,,,23.0,,,27.513761467889907,,,19.0,,,34.0,,,783.3422018348625,,,783.2,,,783.6,,,0.0,,,False,,,False,,,1.4238532110091744,,,0.0,,,3.1,,,255.9724770642202,,,0.0,,,358.0,,,,32.757831325301204,,,29.0,,,38.0,,,18.249397590361443,,,16.9,,,19.7,,,53.855421686746986,,,50.0,,,59.0,,,787.2807228915663,,,786.6,,,787.9,,,0.0,,,False,,,False,,,1.5783132530120483,,,0.0,,,3.8,,,265.90361445783134,,,0.0,,,357.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,78.91199999999999,89.1221505050505,91.58335833333335,17.0,86.04144444444445,100.02357033557466,99.12187497995829,13.822222222222223
2024,21,GAS,Alpine,3.0,15.0,Finished,1,0,18.0,1.0,-1.0,-3.0,0.6666666666666666,0.2666666666666666,São Paulo Grand Prix,33.0,2.5,2.0,2,0,2,2,14.0,13.75,0.7,0.2,0.8,13.266666666666667,0.9333333333333332,0.2,,,,9.0,8.0,São Paulo Grand Prix,71.216,,,89.0486842105263,,,82.65681818181818,,,15.443729490108158,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.140243902439025,,,49.7,,,57.5,,,26.103658536585368,,,25.7,,,26.4,,,54.9390243902439,,,48.0,,,59.0,,,928.0024390243904,,,927.6,,,928.4,,,0.0,,,False,,,False,,,1.0865853658536584,,,0.0,,,2.1,,,180.59756097560975,,,0.0,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,71.216,89.0486842105263,82.65681818181818,10.0,84.68384444444445,98.9143085743729,98.43445442440276,13.622222222222224
2024,22,GAS,Alpine,20.0,0.0,Retired,0,1,0.0,0.0,-3.0,0.0,0.7333333333333333,0.1333333333333333,Las Vegas Grand Prix,0.0,18.5,17.0,0,1,1,2,47.0,13.214285714285714,2.238095238095238,0.1904761904761904,0.8095238095238095,12.7,3.066666666666667,0.2,,,,6.0,7.0,Las Vegas Grand Prix,96.478,,,108.69468421052632,,,109.76518181818182,,,16.51337213786561,,,9.0,,,,94.651,,,105.38304166666666,,,103.65363636363637,,,9.551201665473592,,,6.0,,,,94.905,,,113.451,,,112.24685714285715,,,17.46755796162868,,,10.0,15.683132530120483,,,14.9,,,16.5,,,14.065060240963856,,,13.3,,,14.6,,,19.626506024096386,,,17.0,,,22.0,,,947.4734939759037,,,947.2,,,947.7,,,0.0,,,False,,,False,,,0.9951807228915662,,,0.5,,,1.7,,,212.16867469879517,,,146.0,,,242.0,,,,12.870987654320986,,,12.6,,,13.2,,,11.146296296296295,,,10.8,,,11.5,,,24.290123456790123,,,23.0,,,26.0,,,947.783950617284,,,947.6,,,948.0,,,0.0,,,False,,,False,,,0.9117283950617283,,,0.4,,,1.4,,,216.62345679012347,,,184.0,,,260.0,,,,16.830487804878047,,,16.1,,,17.7,,,14.853658536585366,,,14.2,,,15.3,,,18.573170731707318,,,17.0,,,20.0,,,942.1670731707317,,,942.0,,,942.4,,,0.0,,,False,,,False,,,0.6524390243902439,,,0.0,,,1.5,,,178.41463414634146,,,0.0,,,310.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,95.34466666666667,109.17624195906433,108.55522510822512,8.333333333333334,83.48657777777777,97.62754466459846,97.07830290925125,13.622222222222224
2024,23,GAS,Alpine,5.0,10.0,Finished,0,0,0.0,0.0,15.0,10.0,0.6666666666666666,0.1333333333333333,Qatar Grand Prix,10.0,12.5,5.0,0,1,1,2,47.0,13.454545454545457,2.136363636363636,0.2272727272727272,0.7727272727272727,12.933333333333334,3.066666666666667,0.2666666666666666,,,,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,24,GAS,Alpine,7.0,6.0,Finished,0,0,0.0,0.0,8.0,6.0,1.2,0.7333333333333333,Abu Dhabi Grand Prix,6.0,11.0,7.0,0,0,2,2,57.0,13.41304347826087,2.4782608695652173,0.2608695652173913,0.7391304347826086,12.866666666666667,3.6666666666666665,0.2666666666666666,,,,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,GAS,Alpine,11.0,0.0,Finished,0,0,0.0,0.0,8.0,0.0,1.6666666666666667,1.0666666666666669,Australian Grand Prix,0.0,15.0,11.0,0,1,1,2,0.0,,,,,,,,14.5,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,GAS,Alpine,20.0,0.0,Disqualified,0,1,0.0,0.0,-7.0,0.0,2.1333333333333333,1.0,Chinese Grand Prix,0.0,16.5,13.0,0,1,1,2,0.0,15.0,0.0,1.0,0.0,15.0,0.0,1.0,12.0,0.0,0.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,3,GAS,Alpine,13.0,0.0,Finished,0,0,0.0,0.0,2.0,0.0,1.5333333333333334,0.9333333333333332,Japanese Grand Prix,0.0,14.0,13.0,0,0,2,2,0.0,15.75,0.0,1.0,0.0,15.75,0.0,1.0,15.5,0.0,0.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,GAS,Alpine,7.0,6.0,Finished,0,0,0.0,0.0,7.0,6.0,1.9333333333333331,0.9333333333333332,Bahrain Grand Prix,6.0,10.5,7.0,0,0,2,2,0.0,15.166666666666666,0.0,0.6666666666666666,0.3333333333333333,15.166666666666666,0.0,0.6666666666666666,17.5,0.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,5,GAS,Alpine,20.0,0.0,Retired,0,1,0.0,0.0,-3.0,0.0,2.533333333333333,1.3333333333333333,Saudi Arabian Grand Prix,0.0,18.5,17.0,0,1,1,2,6.0,14.0,1.5,0.5,0.5,14.0,1.5,0.5,16.5,0.0,0.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,GAS,Alpine,13.0,0.0,Finished,0,0,0.0,0.0,7.0,0.0,2.6,1.4666666666666666,Miami Grand Prix,0.0,16.5,13.0,0,1,1,2,6.0,14.9,1.2,0.6,0.4,14.9,1.2,0.6,11.0,1.0,0.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,7,GAS,Alpine,13.0,0.0,Finished,0,0,0.0,0.0,3.0,0.0,2.6666666666666665,1.3333333333333333,Emilia Romagna Grand Prix,0.0,14.5,13.0,0,0,2,2,6.0,15.166666666666666,1.0,0.6666666666666666,0.3333333333333333,15.166666666666666,1.0,0.6666666666666666,15.0,0.0,0.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,8,GAS,Alpine,20.0,0.0,Retired,0,1,0.0,0.0,-7.0,0.0,2.933333333333333,1.3333333333333333,Monaco Grand Prix,0.0,16.5,13.0,0,1,1,2,6.0,15.071428571428571,0.8571428571428571,0.5714285714285714,0.4285714285714286,15.071428571428571,0.8571428571428571,0.5714285714285714,13.5,1.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,9,GAS,Alpine,8.0,4.0,Finished,0,0,0.0,0.0,7.0,4.0,2.2666666666666666,1.3333333333333333,Spanish Grand Prix,4.0,11.5,8.0,0,0,2,2,6.0,15.25,0.75,0.625,0.375,15.25,0.75,0.625,9.5,3.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,HAD,Racing Bulls,20.0,0.0,Retired,0,1,0.0,0.0,-8.0,0.0,,,Australian Grand Prix,0.0,16.0,12.0,0,1,1,2,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,HAD,Racing Bulls,11.0,0.0,Finished,0,0,0.0,0.0,5.0,0.0,-8.0,0.0,Chinese Grand Prix,0.0,13.5,11.0,0,0,2,2,0.0,16.0,0.0,1.0,0.0,16.0,0.0,1.0,,,,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,3,HAD,Racing Bulls,8.0,4.0,Finished,0,0,0.0,0.0,9.0,4.0,-1.5,0.0,Japanese Grand Prix,4.0,12.5,8.0,0,0,2,2,0.0,14.75,0.0,0.5,0.5,14.75,0.0,0.5,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,HAD,Racing Bulls,13.0,0.0,Finished,0,0,0.0,0.0,3.0,0.0,2.0,1.3333333333333333,Bahrain Grand Prix,0.0,14.5,13.0,0,0,2,2,4.0,14.0,1.3333333333333333,0.3333333333333333,0.6666666666666667,14.0,1.3333333333333333,0.3333333333333333,,,,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,5,HAD,Racing Bulls,10.0,1.0,Finished,0,0,0.0,0.0,2.0,1.0,2.25,1.0,Saudi Arabian Grand Prix,1.0,11.0,10.0,0,0,2,2,4.0,14.125,1.0,0.25,0.75,14.125,1.0,0.25,,,,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
